CensusId	State	County	TotalPop	Men	Women	White	Black	Native	Asian	Pacific	Employed	Unemployment
46005	South Dakota	Beadle	18168	9072	9096	81.2	0.2	1.2	7.8	0.0	9189	2.9
46007	South Dakota	Bennett	3438	1659	1779	30.3	1.0	51.5	0.0	0.0	1168	14.7
46009	South Dakota	Bon Homme	7013	4053	2960	88.0	1.0	4.2	0.5	0.0	2806	0.9
46011	South Dakota	Brookings	33046	16834	16212	91.2	1.3	0.6	2.9	0.0	19007	3.1
46013	South Dakota	Brown	38060	18591	19469	89.9	1.5	3.3	1.9	0.0	20762	2.5
46015	South Dakota	Brule	5330	2621	2709	85.8	0.0	10.2	0.0	0.0	2583	2.6
46017	South Dakota	Buffalo	2038	1027	1011	18.5	0.2	74.9	0.0	1.7	653	16.3
46019	South Dakota	Butte	10292	5086	5206	91.8	0.1	1.4	0.1	0.0	5015	3.0
46021	South Dakota	Campbell	1548	731	817	94.9	0.0	3.5	0.8	0.0	755	1.4
46023	South Dakota	Charles Mix	9239	4598	4641	63.3	0.0	30.9	0.2	0.1	3894	5.1
46025	South Dakota	Clark	3625	1846	1779	93.8	0.8	1.0	0.8	0.0	1826	2.8
46027	South Dakota	Clay	14011	7009	7002	88.8	1.5	2.9	2.1	0.0	7510	6.8
46029	South Dakota	Codington	27750	13969	13781	93.5	0.4	2.5	0.2	0.0	15575	2.9
46031	South Dakota	Corson	4149	2123	2026	30.9	0.3	66.8	0.3	0.0	1240	29.4
46033	South Dakota	Custer	8394	4195	4199	91.1	0.3	4.1	0.3	0.0	3823	5.2
46035	South Dakota	Davison	19787	9961	9826	92.4	0.5	3.2	0.1	0.0	10359	3.3
46037	South Dakota	Day	5618	2832	2786	87.0	0.0	9.1	0.5	0.0	2652	3.9
46039	South Dakota	Deuel	4341	2251	2090	96.0	0.7	0.0	0.0	0.0	2317	3.1
46041	South Dakota	Dewey	5579	2718	2861	21.7	0.0	75.6	0.0	0.0	1900	24.6
46043	South Dakota	Douglas	2973	1463	1510	95.1	0.0	2.8	0.0	0.0	1538	0.4
46045	South Dakota	Edmunds	4018	1978	2040	96.7	0.1	1.3	0.4	0.0	2070	1.8
46047	South Dakota	Fall River	6906	3503	3403	85.8	1.1	6.3	0.8	0.0	3005	4.1
46049	South Dakota	Faulk	2359	1238	1121	94.1	0.0	1.8	0.1	0.0	1162	0.7
46051	South Dakota	Grant	7227	3779	3448	94.8	0.4	1.7	0.0	0.0	3953	4.1
46053	South Dakota	Gregory	4226	2153	2073	88.4	0.0	7.1	1.1	0.0	2007	2.1
46055	South Dakota	Haakon	2083	1054	1029	89.0	0.4	7.7	0.0	0.0	1018	2.5
46057	South Dakota	Hamlin	5982	3021	2961	95.3	0.1	0.4	0.1	0.0	2874	2.5
46059	South Dakota	Hand	3375	1708	1667	97.4	0.0	0.1	0.3	0.0	1768	1.7
46061	South Dakota	Hanson	3386	1727	1659	92.8	3.5	1.9	0.2	0.4	1673	1.1
46063	South Dakota	Harding	1328	692	636	94.6	0.7	1.7	0.7	0.0	684	1.4
46065	South Dakota	Hughes	17466	8493	8973	82.4	0.8	10.1	0.5	0.0	9620	3.1
46067	South Dakota	Hutchinson	7226	3586	3640	95.4	0.2	1.5	0.1	0.0	3745	3.0
46069	South Dakota	Hyde	1413	702	711	87.6	0.0	7.9	0.0	0.0	762	1.8
46071	South Dakota	Jackson	3237	1595	1642	45.0	0.2	48.5	0.5	0.0	1202	17.4
46073	South Dakota	Jerauld	2031	962	1069	96.2	0.0	0.3	0.0	0.0	1033	0.9
46075	South Dakota	Jones	781	390	391	94.2	2.0	3.5	0.0	0.0	482	3.6
46077	South Dakota	Kingsbury	5107	2590	2517	95.4	0.6	0.1	0.6	0.0	2631	2.0
46079	South Dakota	Lake	12086	6149	5937	94.1	0.6	0.3	1.1	0.0	6468	4.4
46081	South Dakota	Lawrence	24645	12202	12443	91.3	0.4	3.1	0.8	0.0	13004	3.8
46083	South Dakota	Lincoln	49874	24825	25049	94.0	1.0	0.5	0.9	0.0	27623	1.9
46085	South Dakota	Lyman	3837	2027	1810	57.7	0.0	37.5	1.0	0.0	1719	7.4
46087	South Dakota	McCook	5613	2811	2802	95.4	0.4	1.0	0.0	0.0	2974	2.1
46089	South Dakota	McPherson	2263	1165	1098	91.5	0.2	5.7	0.4	0.0	1017	6.7
46091	South Dakota	Marshall	4701	2443	2258	83.4	0.6	9.0	0.0	0.0	2394	0.7
46093	South Dakota	Meade	26381	13823	12558	88.3	1.7	1.7	1.0	0.1	12907	2.3
46095	South Dakota	Mellette	2086	1042	1044	39.4	0.0	53.3	0.0	0.0	740	12.0
46097	South Dakota	Miner	2306	1172	1134	94.7	1.0	0.1	0.0	0.0	1174	4.1
46099	South Dakota	Minnehaha	178942	89658	89284	84.5	4.1	2.5	1.8	0.0	98459	4.4
46101	South Dakota	Moody	6439	3227	3212	79.1	0.7	12.1	1.7	0.0	3379	6.1
46102	South Dakota	Oglala Lakota	14153	6809	7344	4.8	0.5	92.1	0.0	0.0	3226	28.7
46103	South Dakota	Pennington	106085	53101	52984	80.7	1.2	7.7	1.1	0.1	53612	4.8
46105	South Dakota	Perkins	2981	1506	1475	95.6	0.1	1.9	0.0	0.0	1490	4.5
46107	South Dakota	Potter	2307	1098	1209	92.7	0.0	3.3	1.1	0.0	1142	0.5
46109	South Dakota	Roberts	10318	5167	5151	58.9	0.4	34.6	0.1	0.0	4416	7.6
46111	South Dakota	Sanborn	2339	1224	1115	97.2	0.0	0.4	0.2	0.0	1289	3.4
46115	South Dakota	Spink	6570	3323	3247	95.1	0.2	1.3	0.0	0.5	3266	1.1
46117	South Dakota	Stanley	2962	1495	1467	89.1	0.0	8.4	0.0	0.0	1674	1.4
46119	South Dakota	Sully	1469	823	646	97.6	0.0	0.4	0.0	0.0	788	1.7
46121	South Dakota	Todd	9942	4862	5080	10.0	0.3	74.4	0.6	0.0	2901	25.4
46123	South Dakota	Tripp	5504	2780	2724	82.0	0.1	15.4	0.5	0.0	2863	2.1
46125	South Dakota	Turner	8302	4176	4126	95.8	0.6	0.5	0.0	0.0	4248	2.5
46127	South Dakota	Union	14842	7476	7366	93.0	0.3	0.4	1.6	0.0	7576	2.9
46129	South Dakota	Walworth	5495	2688	2807	81.3	0.2	8.5	2.8	0.5	2595	5.8
46135	South Dakota	Yankton	22636	11796	10840	90.2	2.0	2.2	0.6	0.2	11348	3.6
46137	South Dakota	Ziebach	2833	1391	1442	23.7	0.3	70.6	0.7	0.0	948	27.4
47001	Tennessee	Anderson	75430	36585	38845	90.0	3.8	0.3	1.3	0.0	31814	7.7
47003	Tennessee	Bedford	45986	22691	23295	78.1	6.6	0.1	0.7	0.0	19939	7.7
47005	Tennessee	Benton	16261	8010	8251	93.3	3.5	0.2	0.5	0.0	5844	14.3
47007	Tennessee	Bledsoe	13686	7677	6009	90.4	4.2	0.2	0.2	0.0	4739	9.6
47009	Tennessee	Blount	125188	60612	64576	91.6	2.9	0.3	0.8	0.0	56262	7.8
47011	Tennessee	Bradley	102062	49664	52398	87.1	4.6	0.1	1.0	0.0	43685	11.2
47013	Tennessee	Campbell	40176	19455	20721	96.7	0.5	0.3	0.3	0.0	13897	9.9
47015	Tennessee	Cannon	13787	6783	7004	94.7	1.6	0.3	0.3	0.0	5724	12.9
47017	Tennessee	Carroll	28353	13818	14535	85.2	10.3	0.4	0.2	0.0	10700	11.5
47019	Tennessee	Carter	56941	27856	29085	95.3	1.3	0.3	0.3	0.0	23210	8.1
47021	Tennessee	Cheatham	39422	19553	19869	93.7	1.6	0.1	0.4	0.2	18572	7.8
47023	Tennessee	Chester	17324	8297	9027	85.9	10.5	0.3	0.3	0.0	7235	13.5
47025	Tennessee	Claiborne	31748	15556	16192	95.6	1.1	0.0	0.4	0.1	11935	8.2
47027	Tennessee	Clay	7780	3820	3960	95.2	1.6	0.7	0.3	0.0	2765	7.2
47029	Tennessee	Cocke	35321	17241	18080	93.7	1.5	0.2	0.0	0.0	14071	11.1
47031	Tennessee	Coffee	53448	26000	27448	89.4	1.9	0.1	1.0	0.0	21841	8.8
47033	Tennessee	Crockett	14600	6906	7694	75.7	13.1	0.2	0.1	0.0	5766	7.4
47035	Tennessee	Cumberland	57455	28022	29433	94.9	0.6	0.3	0.4	0.0	20279	9.0
47037	Tennessee	Davidson	658506	317582	340924	56.8	27.4	0.3	3.2	0.1	341548	7.2
47039	Tennessee	Decatur	11686	5687	5999	91.9	2.8	0.0	0.3	0.0	4569	10.1
47041	Tennessee	DeKalb	19038	9515	9523	89.7	1.2	0.0	0.6	0.2	7409	7.6
47043	Tennessee	Dickson	50472	24762	25710	90.1	3.9	0.2	0.5	0.0	21847	7.5
47045	Tennessee	Dyer	38054	18422	19632	80.3	13.3	0.2	0.6	0.0	16095	6.6
47047	Tennessee	Fayette	38814	19133	19681	68.2	27.6	0.0	0.6	0.0	17031	8.5
47049	Tennessee	Fentress	17931	8783	9148	97.0	0.2	0.2	0.3	0.0	5998	10.4
47051	Tennessee	Franklin	41138	20046	21092	89.2	3.1	0.5	0.8	0.0	17027	9.5
47053	Tennessee	Gibson	49572	23577	25995	77.5	18.5	0.2	0.3	0.0	20201	9.5
47055	Tennessee	Giles	28949	14161	14788	84.8	10.0	0.0	0.7	0.1	11881	9.9
47057	Tennessee	Grainger	22736	11318	11418	95.4	0.8	0.1	0.2	0.0	8940	9.5
47059	Tennessee	Greene	68576	33463	35113	93.4	2.1	0.1	0.5	0.0	28160	8.7
47061	Tennessee	Grundy	13524	6687	6837	81.7	0.2	0.4	0.2	0.0	4529	10.2
47063	Tennessee	Hamblen	62999	30693	32306	82.4	3.7	0.1	0.7	0.0	25095	10.1
47065	Tennessee	Hamilton	348121	167812	180309	71.6	19.7	0.1	1.9	0.0	162818	8.0
47067	Tennessee	Hancock	6642	3279	3363	97.4	0.5	0.6	0.1	0.0	2240	12.1
47069	Tennessee	Hardeman	26253	14297	11956	55.1	41.8	0.3	0.4	0.0	8256	18.7
47071	Tennessee	Hardin	25900	12619	13281	92.2	3.2	0.4	0.3	0.1	9438	13.9
47073	Tennessee	Hawkins	56595	27682	28913	95.4	1.4	0.2	0.4	0.0	21893	10.0
47075	Tennessee	Haywood	18248	8544	9704	45.2	49.0	0.1	0.0	0.0	7194	10.5
47077	Tennessee	Henderson	28013	13465	14548	87.8	7.6	0.0	0.0	0.0	11115	9.4
47079	Tennessee	Henry	32269	15657	16612	87.6	8.6	0.3	0.2	0.0	12592	9.7
47081	Tennessee	Hickman	24283	12745	11538	90.8	4.8	0.0	0.0	0.0	9388	8.6
47083	Tennessee	Houston	8290	4098	4192	92.6	2.7	0.5	0.2	0.0	2997	8.1
47085	Tennessee	Humphreys	18240	9048	9192	93.4	3.2	0.4	0.2	0.0	7067	8.9
47087	Tennessee	Jackson	11496	5816	5680	96.0	0.7	0.0	0.0	0.0	3842	14.5
47089	Tennessee	Jefferson	52490	25876	26614	92.4	2.5	0.2	0.2	0.0	23000	9.1
47091	Tennessee	Johnson	18017	9643	8374	92.5	3.9	0.4	0.1	0.0	6048	9.0
47093	Tennessee	Knox	444348	215996	228352	83.1	9.0	0.2	2.0	0.0	215253	6.5
47095	Tennessee	Lake	7687	4937	2750	67.7	26.4	0.3	0.3	0.0	1840	10.1
47097	Tennessee	Lauderdale	27427	14296	13131	60.8	35.0	0.6	0.5	0.0	9099	13.4
47099	Tennessee	Lawrence	42226	20757	21469	94.2	1.9	0.2	0.5	0.0	16607	10.8
47101	Tennessee	Lewis	11944	6016	5928	93.5	1.6	0.0	1.9	0.0	4858	7.7
47103	Tennessee	Lincoln	33550	16431	17119	87.5	5.2	0.2	0.1	0.0	14232	7.6
47105	Tennessee	Loudon	50229	24438	25791	88.9	1.3	0.2	0.8	0.1	19909	8.9
47107	Tennessee	McMinn	52506	25513	26993	90.0	4.0	0.2	0.5	0.0	20767	9.3
47109	Tennessee	McNairy	26103	12684	13419	90.2	6.2	0.1	0.0	0.0	8901	14.9
47111	Tennessee	Macon	22761	11209	11552	92.5	0.3	0.2	0.9	0.1	9657	7.4
47113	Tennessee	Madison	98184	46495	51689	57.0	37.0	0.1	1.2	0.0	43039	8.4
47115	Tennessee	Marion	28306	13861	14445	92.3	1.5	0.3	0.4	0.0	11895	6.7
47117	Tennessee	Marshall	31159	15339	15820	86.0	7.0	0.0	0.5	0.0	13637	8.4
47119	Tennessee	Maury	84089	40561	43528	79.9	11.7	0.4	0.8	0.0	38831	7.7
47121	Tennessee	Meigs	11716	5755	5961	94.9	1.6	0.1	0.0	0.0	3907	15.0
47123	Tennessee	Monroe	45293	22675	22618	91.5	2.1	0.8	0.3	0.1	16178	12.5
47125	Tennessee	Montgomery	185980	92677	93303	65.5	18.7	0.5	2.1	0.4	73139	9.7
47127	Tennessee	Moore	6351	3073	3278	94.0	3.9	1.1	0.0	0.0	3045	6.5
47129	Tennessee	Morgan	21794	12150	9644	93.4	4.3	0.0	0.0	0.0	6893	8.5
47131	Tennessee	Obion	31129	14945	16184	84.0	10.4	0.2	0.3	0.0	12572	11.2
47133	Tennessee	Overton	22100	10878	11222	96.4	0.8	0.3	0.3	0.0	8479	7.7
47135	Tennessee	Perry	7864	3948	3916	93.1	2.8	0.4	0.1	0.0	2819	9.5
47137	Tennessee	Pickett	5097	2505	2592	97.3	0.7	0.0	0.0	0.0	2166	4.9
47139	Tennessee	Polk	16687	8370	8317	95.5	0.3	0.4	0.1	0.0	6397	10.9
47141	Tennessee	Putnam	73810	36303	37507	89.3	2.4	0.1	1.1	0.0	30346	8.4
47143	Tennessee	Rhea	32394	16022	16372	91.3	2.5	0.1	0.1	0.0	12496	11.1
47145	Tennessee	Roane	53162	26021	27141	93.2	2.6	0.4	0.4	0.0	20586	9.8
47147	Tennessee	Robertson	67426	33086	34340	84.2	7.4	0.4	0.5	0.0	31579	8.4
47149	Tennessee	Rutherford	282558	139456	143102	74.0	13.4	0.1	3.0	0.0	141737	6.8
47151	Tennessee	Scott	22043	10789	11254	97.6	0.2	0.2	0.1	0.0	7780	14.1
47153	Tennessee	Sequatchie	14592	7172	7420	86.5	0.2	0.9	0.0	0.0	5676	9.0
47155	Tennessee	Sevier	93617	45866	47751	91.0	0.7	0.3	1.2	0.0	44811	7.4
47157	Tennessee	Shelby	937750	447161	490589	37.5	52.5	0.1	2.5	0.0	425295	10.3
47159	Tennessee	Smith	19136	9479	9657	93.5	2.3	0.6	0.2	0.0	8121	5.2
47161	Tennessee	Stewart	13286	6668	6618	92.1	1.6	1.2	1.2	0.0	4818	10.1
47163	Tennessee	Sullivan	156752	75894	80858	93.8	1.9	0.2	0.6	0.0	66313	8.2
47165	Tennessee	Sumner	169623	82811	86812	85.9	6.9	0.3	1.3	0.1	82224	6.0
47167	Tennessee	Tipton	61674	30506	31168	76.2	18.0	0.5	0.7	0.6	27209	10.6
47169	Tennessee	Trousdale	7884	3938	3946	85.5	12.0	0.0	1.2	0.0	3376	10.5
47171	Tennessee	Unicoi	18069	8945	9124	94.0	0.8	0.1	0.3	0.0	6462	13.7
47173	Tennessee	Union	19096	9501	9595	96.7	0.6	0.0	0.1	0.0	6792	9.5
47175	Tennessee	Van Buren	5596	2791	2805	95.9	0.6	0.0	0.8	0.0	2218	11.2
47177	Tennessee	Warren	40015	19801	20214	86.5	1.3	0.1	0.5	0.0	16304	8.0
47179	Tennessee	Washington	125317	60955	64362	89.5	3.9	0.3	1.4	0.0	57193	6.2
47181	Tennessee	Wayne	16897	9295	7602	90.7	6.2	0.4	0.2	0.0	5703	12.2
47183	Tennessee	Weakley	34415	16743	17672	87.1	9.1	0.1	0.1	0.0	14342	11.2
47185	Tennessee	White	26252	12845	13407	94.0	1.7	0.0	0.0	0.0	9769	10.5
47187	Tennessee	Williamson	199456	97258	102198	85.8	4.4	0.1	3.6	0.0	97869	4.2
47189	Tennessee	Wilson	122445	59985	62460	86.4	6.7	0.4	1.3	0.1	59107	6.5
48001	Texas	Anderson	57915	35469	22446	60.2	21.1	0.4	0.6	0.0	19859	4.3
48003	Texas	Andrews	16775	8557	8218	43.1	1.3	0.2	0.4	0.0	7923	3.9
48005	Texas	Angelina	87748	42886	44862	61.9	14.9	0.1	1.0	0.0	36182	9.1
48007	Texas	Aransas	24292	12031	12261	68.3	1.5	0.1	1.7	0.0	9464	6.8
48009	Texas	Archer	8779	4374	4405	88.8	0.6	1.3	0.5	0.0	4239	3.0
48011	Texas	Armstrong	1943	977	966	84.5	0.6	1.6	0.0	0.2	954	1.1
48013	Texas	Atascosa	47050	23397	23653	35.0	0.8	0.1	0.3	0.0	19975	6.5
48015	Texas	Austin	28886	14386	14500	63.9	8.7	0.0	0.0	0.0	13483	6.2
48017	Texas	Bailey	7126	3692	3434	37.5	1.9	0.1	0.4	0.1	3191	4.3
48019	Texas	Bandera	20796	10387	10409	79.5	1.4	0.2	0.2	0.0	9010	4.8
48021	Texas	Bastrop	76948	39211	37737	55.3	7.7	0.4	0.8	0.0	32343	9.8
48023	Texas	Baylor	3628	1765	1863	86.4	1.9	0.0	0.0	0.0	1486	1.4
48025	Texas	Bee	32659	19722	12937	33.1	8.6	0.5	0.2	0.0	10451	7.0
48027	Texas	Bell	326041	162705	163336	48.8	20.4	0.5	2.7	0.7	127550	9.5
48029	Texas	Bexar	1825502	897690	927812	29.3	7.1	0.2	2.5	0.0	824123	7.4
48031	Texas	Blanco	10723	5398	5325	77.9	0.1	0.8	0.5	0.0	4670	6.4
48033	Texas	Borden	705	362	343	87.9	0.0	3.0	0.0	0.0	282	0.7
48035	Texas	Bosque	17971	8853	9118	79.4	1.4	0.4	0.4	0.0	7165	7.9
48037	Texas	Bowie	93155	47014	46141	65.2	23.9	0.8	0.9	0.1	35959	8.5
48039	Texas	Brazoria	331741	168196	163545	50.6	12.8	0.3	5.9	0.0	154290	5.4
48041	Texas	Brazos	205271	104060	101211	57.6	10.4	0.1	5.7	0.0	98294	6.4
48043	Texas	Brewster	9235	4434	4801	52.9	1.3	1.3	0.0	0.0	4385	4.9
48045	Texas	Briscoe	1670	871	799	60.4	3.8	0.1	0.0	0.3	757	4.7
48047	Texas	Brooks	7221	3744	3477	5.1	0.1	0.0	1.9	0.0	2416	19.8
48049	Texas	Brown	37833	18768	19065	73.5	4.2	0.2	0.4	0.0	15006	4.3
48051	Texas	Burleson	17293	8611	8682	66.2	12.3	0.2	0.4	0.0	7352	7.5
48053	Texas	Burnet	44144	21891	22253	74.7	2.3	0.7	0.3	0.0	18673	5.1
48055	Texas	Caldwell	39347	19907	19440	42.5	6.9	0.1	0.2	0.1	16693	5.2
48057	Texas	Calhoun	21666	10840	10826	44.1	2.8	0.1	3.5	0.1	9416	7.2
48059	Texas	Callahan	13532	6615	6917	87.2	1.7	0.1	0.4	0.0	5092	5.4
48061	Texas	Cameron	417947	201583	216364	10.1	0.4	0.1	0.6	0.0	148011	10.0
48063	Texas	Camp	12516	6105	6411	57.2	17.1	0.1	0.3	0.0	5039	8.5
48065	Texas	Carson	6068	2926	3142	86.8	1.1	0.6	0.3	0.2	2902	1.7
48067	Texas	Cass	30328	14717	15611	76.6	17.2	0.2	0.4	0.1	11964	9.2
48069	Texas	Castro	7948	4053	3895	34.8	0.6	0.1	0.3	0.0	3316	4.7
48071	Texas	Chambers	37251	18691	18560	68.4	7.9	0.2	1.3	0.0	15166	7.8
48073	Texas	Cherokee	51167	26098	25069	61.6	14.4	0.1	0.5	0.0	19729	6.4
48075	Texas	Childress	7059	4050	3009	64.3	9.6	1.0	1.3	2.1	2600	5.2
48077	Texas	Clay	10479	5265	5214	90.9	0.5	1.3	0.4	0.0	4605	6.8
48079	Texas	Cochran	2993	1519	1474	38.4	3.7	0.2	0.0	0.0	1180	8.5
48081	Texas	Coke	3238	1667	1571	77.3	0.8	0.6	0.1	0.0	1508	3.1
48083	Texas	Coleman	8536	4223	4313	78.1	2.4	0.8	0.8	0.0	3235	8.2
48085	Texas	Collin	862215	423260	438955	60.8	8.9	0.3	12.4	0.1	444189	4.9
48087	Texas	Collingsworth	3058	1490	1568	62.1	3.5	1.9	0.2	0.0	1345	5.2
48089	Texas	Colorado	20757	10231	10526	58.1	13.6	0.1	0.2	0.0	9169	4.2
48091	Texas	Comal	119632	59187	60445	69.4	1.9	0.1	0.9	0.0	54190	4.9
48093	Texas	Comanche	13623	6673	6950	71.2	0.4	0.1	0.3	0.0	5338	4.5
48095	Texas	Concho	4086	2726	1360	42.8	0.5	0.0	0.8	0.0	961	2.8
48097	Texas	Cooke	38761	19129	19632	77.1	2.4	0.8	0.7	0.1	18012	7.0
48099	Texas	Coryell	76128	37681	38447	60.1	14.3	0.4	1.8	0.8	22684	9.5
48101	Texas	Cottle	1510	786	724	59.9	10.5	0.2	0.0	0.0	615	7.5
48103	Texas	Crane	4730	2368	2362	35.7	3.5	0.7	0.0	0.0	1980	5.2
48105	Texas	Crockett	3699	1854	1845	36.7	0.3	0.0	0.0	0.0	1851	1.8
48107	Texas	Crosby	6007	2926	3081	41.3	3.7	0.0	0.0	0.3	2478	10.0
48109	Texas	Culberson	2296	1124	1172	19.2	0.4	0.5	0.0	0.1	1020	6.5
48111	Texas	Dallam	7014	3752	3262	52.7	1.2	1.1	1.0	0.0	3381	5.6
48113	Texas	Dallas	2485003	1225722	1259281	31.5	21.8	0.2	5.6	0.0	1191958	7.6
48115	Texas	Dawson	13542	7670	5872	37.8	5.6	0.3	0.8	0.0	4844	9.5
48117	Texas	Deaf Smith	19245	9491	9754	27.8	0.8	0.6	0.3	0.0	8501	5.4
48119	Texas	Delta	5223	2586	2637	81.2	8.2	0.4	0.7	0.0	1830	13.6
48121	Texas	Denton	731851	360112	371739	62.1	8.7	0.3	7.3	0.1	387884	5.7
48123	Texas	DeWitt	20540	10795	9745	56.3	9.5	0.1	0.1	0.0	7927	6.8
48125	Texas	Dickens	2281	1222	1059	66.9	6.1	0.2	0.0	0.0	744	13.6
48127	Texas	Dimmit	10682	5185	5497	13.7	0.3	0.0	0.2	0.0	4210	10.3
48129	Texas	Donley	3588	1766	1822	82.5	5.7	0.6	0.4	0.1	1411	3.9
48131	Texas	Duval	11577	6038	5539	10.0	0.9	0.2	0.4	0.0	4336	10.9
48133	Texas	Eastland	18328	8979	9349	80.2	2.8	0.2	0.4	0.0	6803	4.4
48135	Texas	Ector	149557	75182	74375	37.0	4.0	0.2	0.8	0.0	70130	5.2
48137	Texas	Edwards	1906	854	1052	48.8	0.2	0.1	0.0	0.0	912	4.9
48139	Texas	Ellis	157058	77570	79488	63.9	8.8	0.3	0.6	0.0	74703	6.5
48141	Texas	El Paso	831095	406117	424978	13.3	3.1	0.3	1.0	0.1	327744	8.4
48143	Texas	Erath	40039	19692	20347	76.2	1.4	0.6	0.7	0.0	19275	4.1
48145	Texas	Falls	17410	8192	9218	51.8	24.5	0.1	0.2	0.1	6068	7.2
48147	Texas	Fannin	33748	17810	15938	79.7	6.8	0.3	0.6	0.1	13259	6.7
48149	Texas	Fayette	24849	12267	12582	72.6	7.2	0.0	0.1	0.0	11669	1.8
48151	Texas	Fisher	3858	1826	2032	64.5	3.2	0.0	0.5	0.2	1767	7.2
48153	Texas	Floyd	6178	3020	3158	40.0	2.6	0.1	0.1	0.0	2600	8.0
48155	Texas	Foard	1197	591	606	84.5	2.9	0.0	0.9	0.0	446	9.7
48157	Texas	Fort Bend	658331	323468	334863	35.2	20.5	0.2	18.3	0.0	314534	5.1
48159	Texas	Franklin	10599	5383	5216	79.8	5.0	0.5	0.0	0.1	4309	6.6
48161	Texas	Freestone	19586	10230	9356	67.8	15.6	0.5	0.3	0.0	7868	4.9
48163	Texas	Frio	18168	10723	7445	17.0	3.9	0.0	0.4	0.0	6618	5.2
48165	Texas	Gaines	18916	9556	9360	57.6	1.8	0.3	0.5	0.3	7868	4.0
48167	Texas	Galveston	308163	152405	155758	58.2	13.0	0.2	3.3	0.0	143681	7.5
48169	Texas	Garza	6410	4247	2163	39.0	4.5	0.3	0.1	0.0	2018	2.0
48171	Texas	Gillespie	25398	12385	13013	76.7	0.3	0.0	0.2	0.0	11230	6.8
48173	Texas	Glasscock	1180	655	525	65.9	0.0	0.0	0.0	0.0	499	2.5
48175	Texas	Goliad	7410	3653	3757	58.5	5.3	0.0	0.1	0.1	2962	9.3
48177	Texas	Gonzales	20172	10122	10050	43.2	6.6	0.1	0.1	0.0	8422	6.5
48179	Texas	Gray	22983	12253	10730	65.9	4.4	0.8	0.4	0.1	9444	5.4
48181	Texas	Grayson	122780	59917	62863	77.1	5.9	1.2	1.1	0.1	54835	7.8
48183	Texas	Gregg	123178	60328	62850	59.3	19.9	0.4	1.4	0.2	55402	5.9
48185	Texas	Grimes	26961	14823	12138	59.6	15.9	0.2	0.1	0.0	9951	6.2
48187	Texas	Guadalupe	143460	70832	72628	52.6	6.7	0.2	1.6	0.0	66822	5.7
48189	Texas	Hale	35504	18337	17167	35.4	4.6	0.1	0.4	0.0	14265	8.1
48191	Texas	Hall	3203	1605	1598	57.7	7.1	0.0	0.3	0.0	1214	11.5
48193	Texas	Hamilton	8266	4040	4226	86.4	1.0	0.4	0.2	0.0	3279	5.9
48195	Texas	Hansford	5559	2787	2772	53.7	0.1	0.3	0.4	0.0	2629	2.3
48197	Texas	Hardeman	3992	1935	2057	69.8	8.8	0.0	0.2	0.0	1671	5.9
48199	Texas	Hardin	55375	27325	28050	87.2	5.8	0.3	0.6	0.0	23933	5.5
48201	Texas	Harris	4356362	2166727	2189635	31.7	18.5	0.2	6.5	0.1	2081889	7.5
48203	Texas	Harrison	66417	32594	33823	64.2	21.6	0.3	0.5	0.0	28650	7.7
48205	Texas	Hartley	6121	3771	2350	63.6	8.4	0.0	0.1	0.0	2290	2.1
48207	Texas	Haskell	5853	3342	2511	68.6	3.3	0.3	1.0	0.0	2227	6.9
48209	Texas	Hays	177562	88420	89142	56.6	3.4	0.3	1.2	0.1	87233	6.7
48211	Texas	Hemphill	4115	2021	2094	64.0	1.0	0.4	0.3	0.0	1812	3.7
48213	Texas	Henderson	79016	38598	40418	79.5	6.5	0.6	0.6	0.1	30441	7.8
48215	Texas	Hidalgo	819217	399234	419983	7.3	0.4	0.1	1.0	0.0	298030	9.9
48217	Texas	Hill	34923	17174	17749	72.0	7.0	0.4	0.4	0.0	14271	8.9
48219	Texas	Hockley	23322	11489	11833	48.4	3.3	0.4	0.3	0.0	10729	6.4
48221	Texas	Hood	53171	26267	26904	85.6	0.8	0.8	0.6	0.0	22208	5.0
48223	Texas	Hopkins	35645	17589	18056	74.4	6.8	0.3	0.7	0.0	15235	7.1
48225	Texas	Houston	22949	12227	10722	61.9	25.5	0.1	0.1	0.0	7694	6.4
48227	Texas	Howard	36105	20496	15609	51.5	5.2	0.7	0.9	0.4	13924	6.4
48229	Texas	Hudspeth	3330	1645	1685	19.3	1.1	0.0	0.8	0.0	1141	5.7
48231	Texas	Hunt	88052	43515	44537	73.5	8.4	0.6	1.2	0.0	35598	11.4
48233	Texas	Hutchinson	21858	10970	10888	71.8	2.6	1.0	0.6	0.1	9347	5.3
48235	Texas	Irion	1644	824	820	71.7	0.0	0.0	0.0	0.0	805	4.4
48237	Texas	Jack	8946	5121	3825	78.6	4.9	0.3	0.0	0.0	3348	5.6
48239	Texas	Jackson	14486	7060	7426	60.7	7.0	0.0	0.2	0.0	6251	5.2
48241	Texas	Jasper	35768	17328	18440	74.5	16.3	0.4	0.4	0.0	12347	11.4
48243	Texas	Jeff Davis	2232	1093	1139	59.1	0.3	0.9	1.1	0.0	1074	7.1
48245	Texas	Jefferson	252872	129292	123580	42.9	33.3	0.2	3.5	0.0	103203	8.8
48247	Texas	Jim Hogg	5239	2651	2588	6.6	1.2	0.0	0.0	0.0	1786	16.5
